0.373949652 0.710352689         0.249860E-01
0.374439649 0.888824166         0.213106E-01
0.374929642 0.772289494         0.266647E-01
0.375419628 0.727379449         0.231687E-01
0.375909609 0.986187898         0.218214E-01
0.376399585 0.844747246         0.295856E-01
0.376889555 0.843683956         0.253424E-01
0.37737952 0.787815941          0.253105E-01
0.377869479 0.920567219         0.236345E-01
0.378359432 1.05000507          0.276170E-01
0.37884938 1.02046248           0.315002E-01
0.379339323 0.818096239         0.306139E-01
0.37982926 0.935942585          0.245429E-01
0.380319191 0.809327528         0.280783E-01
0.380809117 1.02875696          0.242798E-01
0.381299037 0.780881393         0.308627E-01
0.381788952 0.922471487         0.234264E-01
0.382278861 0.94880831          0.276741E-01
0.382768764 0.873263858         0.284642E-01
0.383258662 0.897951117         0.261979E-01
0.383748555 0.980976571         0.269385E-01
0.384238441 0.762820601         0.294293E-01
0.384728322 0.834042824         0.228846E-01
0.385218198 0.926087894         0.250213E-01
0.385708067 1.01031436          0.277826E-01
0.386197932 0.804609084         0.303094E-01
0.38668779 1.03232827           0.241383E-01
0.387177643 0.949777714         0.309698E-01
0.38766749 1.00083684           0.284933E-01
0.388157332 0.80568978          0.300251E-01
0.388647168 0.905885442         0.241707E-01
0.389136998 0.953739918         0.271766E-01
0.389626822 1.03644265          0.286122E-01
0.390116641 1.06064941          0.310933E-01
0.390606454 1.0351967           0.318195E-01
0.391096262 0.931274011         0.310559E-01
0.391586063 0.944646527         0.279382E-01
0.392075859 0.936101705         0.283394E-01
0.392565649 0.930969675         0.280831E-01
0.393055434 0.891743022         0.279291E-01
0.393545213 1.10961167          0.267523E-01
0.394034986 0.869399185         0.332884E-01
0.394524753 0.87503906          0.260820E-01
0.395014514 0.970223226         0.262512E-01
0.39550427 1.11546513           0.291067E-01
0.39599402 0.975751497          0.334640E-01
0.396483764 0.949122165         0.292725E-01
0.396973502 1.10199479          0.284737E-01
0.397463235 0.927833897         0.330598E-01
0.397952961 1.12035538          0.278350E-01
0.398442682 0.922429153         0.336107E-01
0.398932397 1.01140678          0.276729E-01
0.399422106 0.90833135          0.303422E-01
0.39991181 0.918495587          0.272499E-01
0.400401507 0.951269667         0.275549E-01
0.400891199 0.943991465         0.285381E-01
0.401380885 1.04350529          0.283197E-01
0.401870565 0.890635556         0.313052E-01
0.402360239 1.10057789          0.267191E-01
0.402849907 0.953900654         0.330173E-01
0.403339569 1.25975221          0.286170E-01
0.403829226 1.00803356          0.377926E-01
0.404318876 0.894052617         0.302410E-01
0.404808521 1.21601714          0.268216E-01
0.40529816 0.762256739          0.364805E-01
0.405787793 1.04963128          0.228677E-01
0.406277419 1.19856255          0.314889E-01
0.40676704 0.931550138          0.359569E-01
0.407256655 0.973596495         0.279465E-01
0.407746264 1.06575718          0.292079E-01
0.408235867 1.08455557          0.319727E-01
0.408725465 1.04551007          0.325367E-01
0.409215056 0.896108449         0.313653E-01
0.409704641 0.891928425         0.268833E-01
0.41019422 1.0085974            0.267579E-01
0.410683793 1.05003828          0.302579E-01
0.41117336 0.993480073          0.315011E-01
0.411662922 0.846856835         0.298044E-01
0.412152477 1.15383126          0.254057E-01
0.412642026 0.886670963         0.346149E-01
0.413131569 0.805354478         0.266001E-01
0.413621106 1.05465341          0.241606E-01
0.414110637 1.15451087          0.316396E-01
0.414600162 1.01495575          0.346353E-01
0.415089681 1.12986924          0.304487E-01
0.415579194 1.01713543          0.338961E-01
0.416068701 0.93148283          0.305141E-01
0.416558201 1.00231475          0.279445E-01
0.417047696 1.07667864          0.300694E-01
0.417537185 1.04328072          0.323004E-01
0.418026667 1.01990214          0.312984E-01
0.418516143 1.07683369          0.305971E-01
0.419005614 1.2162292           0.323050E-01
0.419495078 0.98980592          0.364869E-01
0.419984536 1.05284561          0.296942E-01
0.420473988 0.939641434         0.315854E-01
0.420963433 0.857418762         0.281892E-01
0.421452873 1.15878246          0.257226E-01
0.421942306 0.880138075         0.347635E-01
0.422431734 0.880543697         0.264041E-01
0.422921155 1.06846355          0.264163E-01
0.42341057 1.06726504           0.320539E-01
0.423899978 1.12601282          0.320180E-01
0.424389381 1.14688869          0.337804E-01
0.424878777 1.20147059          0.344067E-01
0.425368167 1.10597321          0.360441E-01
0.425857551 1.03537292          0.331792E-01
0.426346929 1.02879302          0.310612E-01
0.426836301 0.942445276         0.308638E-01
0.427325666 1.0418599           0.282734E-01
0.427815025 1.01773773          0.312558E-01
0.428304378 1.06653955          0.305321E-01
0.428793724 1.40874201          0.319962E-01
0.429283064 1.02028552          0.422623E-01
0.429772398 1.20915695          0.306086E-01
0.430261726 1.02929561          0.362747E-01
0.430751048 0.975982032         0.308789E-01
0.431240363 0.971242493         0.292795E-01
0.431729672 0.97051875          0.291373E-01
0.432218974 1.00673972          0.291156E-01
0.43270827 0.922277025          0.302022E-01
0.43319756 1.19951668           0.276683E-01
0.433686844 0.979586589         0.359855E-01
0.434176121 1.24593341          0.293876E-01
0.434665392 0.90496035          0.373780E-01
0.435154657 1.07742228          0.271488E-01
0.435643915 0.728997625         0.323227E-01
0.436133167 0.967436933         0.218699E-01
0.436622413 1.11134704          0.290231E-01
0.437111652 1.15112             0.333404E-01
0.437600885 0.866124516         0.345336E-01
0.438090111 0.790299865         0.259837E-01
0.438579331 0.826744537         0.237090E-01
0.439068545 0.687370764         0.248023E-01
0.439557752 0.803857239         0.206211E-01
0.440046953 1.19774781          0.241157E-01
0.440536147 1.27871459          0.359324E-01
0.441025335 1.11861428          0.383614E-01
0.441514516 0.817902319         0.335584E-01
0.442003691 1.25599274          0.245371E-01
0.44249286 0.922766957          0.376798E-01
0.442982022 1.10464425          0.276830E-01
0.443471178 1.08024484          0.331393E-01
0.443960327 1.03197004          0.324073E-01
0.44444947 1.12693674           0.309591E-01
0.444938606 0.968865874         0.338081E-01
0.445427736 1.04155378          0.290660E-01
0.445916859 1.24043417          0.312466E-01
0.446405976 0.824553796         0.372130E-01
0.446895086 0.844157224         0.247366E-01
0.44738419 1.27031438           0.253247E-01
0.447873287 1.02423214          0.381094E-01
0.448362378 0.839443729         0.307270E-01
0.448851462 1.29583948          0.251833E-01
0.44934054 0.994756833          0.388752E-01
0.449829611 0.986495785         0.298427E-01
0.450318675 1.27214613          0.295949E-01
0.450807733 1.17679321          0.381644E-01
0.451296785 1.09308053          0.353038E-01
0.451785829 0.981674393         0.327924E-01
0.452274868 0.980635238         0.294502E-01
0.452763899 0.98959703          0.294191E-01
0.453252924 1.15550122          0.296879E-01
0.453741942 1.2115079           0.346650E-01
0.454230954 0.739366327         0.363452E-01
0.454719959 0.798586734         0.221810E-01
0.455208958 1.34141937          0.239576E-01
0.45569795 1.14549706           0.402426E-01
0.456186935 1.2060723           0.343649E-01
0.456675913 1.24356088          0.361822E-01
0.457164885 0.993553369         0.373068E-01
0.457653851 1.27528178          0.298066E-01
0.458142809 0.886953743         0.382585E-01
0.458631761 0.942054335         0.266086E-01
0.459120706 0.879451566         0.282616E-01
0.459609645 1.30806719          0.263835E-01
0.460098577 1.03151055          0.392420E-01
0.460587502 1.26277732          0.309453E-01
0.46107642 1.276519230          0.378833E-01
